"Id","OpportunityId","OpptyName","AccountName","ProductID","ProductName","Quantity","NetPrice","Country"
"a6P3a000003cfjzEAA","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t3a000004uCCnAAM","Tec 820 ISO","1.0","89284.82143","India"
"a6P3a000003cfk6EAA","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000003cfkAEAQ","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t3a000004GdoDAAS","B125M VSP3","1.0","370063.82135","India"
"a6P3a000003cfkkEAA","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000003cffgEAA","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t0c000008hAFJAA2","9100C NXT","1.0","695507.89284","India"
"a6P3a000003cfg3EAA","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t3a000004uCCnAAM","Tec 820 ISO","1.0","89284.82143","India"
"a6P3a000003cfgAEAQ","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000003cfiEEAQ","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t3a000004GdoDAAS","B125M VSP3","1.0","370063.82135","India"
"a6P3a000003cfioEAA","0063a00000j2HsEAAU","Sharanya Heartcare Clinic9100c NXT B125 Q1'21","Sharanya Heartcare Clinic","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000003caL2EAI","0063a00000j2EKRAA2","Rosline Selvi Rayappan Mac600 Q1'21","Dr. Roseline Selvi","01ta0000007pxD3AAI","MAC 600","1.0","62499.10715","India"
"a6P3a000003caL8EAI","0063a00000j2EKRAA2","Rosline Selvi Rayappan Mac600 Q1'21","Dr. Roseline Selvi","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.84746","India"
"a6P3a000003cZAcEAM","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000004nCCtAAM","MAC 2000","4.0","410714.28568","India"
"a6P3a000003cZAkEAM","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000007pxD3AAI","MAC 600","1.0","0.0","India"
"a6P3a000003cZAqEAM","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000004nCCtAAM","MAC 2000","1.0","102677.67857","India"
"a6P3a000003cZAyEAM","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000003cg5TEAQ","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000008hAFJAA2","9100C NXT","1.0","495534.82142","India"
"a6P3a000003cg5jEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000008hAFJAA2","9100C NXT","1.0","624999.10715","India"
"a6P3a000003cg65EAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000007jsHWAAY","CARESTATION 30","3.0","1191963.39288","India"
"a6P3a000003cg6MEAQ","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t3a000004uCCnAAM","Tec 820 ISO","4.0","223214.28568","India"
"a6P3a000003cg6TEAQ","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000003cg6XEAQ","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000003cg6aEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.86958","India"
"a6P3a000003cg6dEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000004nCCtAAM","MAC 2000","4.0","410714.28568","India"
"a6P3a000003cg6lEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000007pxD3AAI","MAC 600","1.0","0.0","India"
"a6P3a000003cg6rEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000004nCCtAAM","MAC 2000","1.0","102677.67857","India"
"a6P3a000003cg6zEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000003cg71EAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000008hAGLAA2","Lullaby LED PT","5.0","149553.57145","India"
"a6P3a000003cg0tEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000008hAFJAA2","9100C NXT","1.0","495534.82142","India"
"a6P3a000003cg19EAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000008hAFJAA2","9100C NXT","1.0","624999.10715","India"
"a6P3a000003cg1VEAQ","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01ta0000007jsHWAAY","CARESTATION 30","3.0","1191963.39288","India"
"a6P3a000003cg1mEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t3a000004uCCnAAM","Tec 820 ISO","4.0","223214.28568","India"
"a6P3a000003cg1tEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000003cg1xEAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000003cg20EAA","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.86958","India"
"a6P3a000003cZHJEA2","0063a00000j2LkXAAU","9100/CS30/LED PT/MAC 2000/MAC 600","Indian Instruments","01t0c000008hAGLAA2","Lullaby LED PT","5.0","149553.57145","India"
"a6P3a000003cZgwEAE","0063a00000j2M1TAAU","Yoga Mac 600 PO","Yoga Enterprises","01ta0000007pxD3AAI","MAC 600","5.0","205357.14285","India"
"a6P3a000003d4NYEAY","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01ta0000007jsHWAAY","CARESTATION 30","1.0","406249.99998","India"
"a6P3a000003d4NpEAI","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.0","India"
"a6P3a000003d5ELEAY","0063a00000j2LquAAE","Narayan Medical College & Hospital 9100c NXT Q1'21","Narayan Medical College & Hospital","01t0c000008hAFJAA2","9100C NXT","2.0","1478223.07828","India"
"a6P3a000003d5EiEAI","0063a00000j2LquAAE","Narayan Medical College & Hospital 9100c NXT Q1'21","Narayan Medical College & Hospital","01t3a000004uCCnAAM","Tec 820 ISO","2.0","178571.42858","India"
"a6P3a000003d5EpEAI","0063a00000j2LquAAE","Narayan Medical College & Hospital 9100c NXT Q1'21","Narayan Medical College & Hospital","01t3a000004uCCmAAM","Tec 820 SEV","2.0","178571.42858","India"
"a6P3a000003d5EwEAI","0063a00000j2LquAAE","Narayan Medical College & Hospital 9100c NXT Q1'21","Narayan Medical College & Hospital","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","2.0","0.85346","India"
"a6P3a000003d5lnEAA","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01ta0000007jsHWAAY","CARESTATION 30","1.0","406249.99998","India"
"a6P3a000003d5m4EAA","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.0","India"
"a6P3a000003d5m7EAA","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01ta0000004nCCtAAM","MAC 2000","1.0","116070.53572","India"
"a6P3a000003d5mFEAQ","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000003d21tEAA","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01ta0000004nCCtAAM","MAC 2000","1.0","116070.53572","India"
"a6P3a000003d221EAA","0063a00000j2MHWAA2","Omega Medsurge CS30&MAC2000 PO","Omega Med-Surge","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000003d1xnEAA","0063a00000j2OHiAAM","GMS-PO-36-Q1-M3","Global Medical Systems","01ta0000005SeiOAAS","CARESCAPE R860 v1","5.0","4441962.50015","India"
"a6P3a000003d1y4EAA","0063a00000j2OHiAAM","GMS-PO-36-Q1-M3","Global Medical Systems","01ta0000007PEVvAAO","R860 Accessories","5.0","0.89285","India"
"a6P3a000003d1y6EAA","0063a00000j2OHiAAM","GMS-PO-36-Q1-M3","Global Medical Systems","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","5.0","0.8731","India"
"a6P3a000003fGlGEAU","0063a00000j2OEtAAM","R860","Aquarius Life Sciences Llp","01ta0000005SeiOAAS","CARESCAPE R860 v1","1.0","1443512.74997","India"
"a6P3a000003fGldEAE","0063a00000j2OEtAAM","R860","Aquarius Life Sciences Llp","01ta0000007PEVvAAO","R860 Accessories","1.0","0.89286","India"
"a6P3a000003fGliEAE","0063a00000j2OEtAAM","R860","Aquarius Life Sciences Llp","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.88016","India"
"a6P3a000003fGlqEAE","0063a00000j2OEtAAM","R860","Aquarius Life Sciences Llp","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000003cqn3EAA","0063a00000j2ORiAAM","MAC 2000","Rudrani Enterprises","01ta0000004nCCtAAM","MAC 2000","1.0","103125.00001","India"
"a6P3a000003d62VEAQ","0063a00000j2MBdAAM","Dr. Pinto da Rasorio Hospital 9100c NXT Q1'21","Dr. Pinto Da Rasorio Hospital","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85616","India"
"a6P3a000003d62ZEAQ","0063a00000j2MBdAAM","Dr. Pinto da Rasorio Hospital 9100c NXT Q1'21","Dr. Pinto Da Rasorio Hospital","01t0c000008hAFJAA2","9100C NXT","1.0","712396.21426","India"
"a6P3a000003d3RzEAI","0063a00000j2HpAAAU","Ashok Kumar Gupta Mac600 Q1'21","Ashok Kumar Gupta","01ta0000007pxD3AAI","MAC 600","1.0","59821.42858","India"
"a6P3a000003d4zhEAA","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.86958","India"
"a6P3a000003d4zkEAA","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01ta0000007jsHWAAY","CARESTATION 30","3.0","1218749.10714","India"
"a6P3a000003d501EAA","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t3a000004uCCnAAM","Tec 820 ISO","2.0","173214.2857","India"
"a6P3a000003d508EAA","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t3a000004GdoCAAS","B105M VSP3","2.0","330406.94594","India"
"a6P3a000003d50aEAA","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89286","India"
"a6P3a000003d4xWEAQ","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.86958","India"
"a6P3a000003d4xZEAQ","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01ta0000007jsHWAAY","CARESTATION 30","3.0","1218749.10714","India"
"a6P3a000003d4xqEAA","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t3a000004uCCnAAM","Tec 820 ISO","2.0","173214.2857","India"
"a6P3a000003d4stEAA","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t3a000004GdoCAAS","B105M VSP3","2.0","330406.94594","India"
"a6P3a000003d4tLEAQ","0063a00000j2OV1AAM","GMS PO 3 23/3/21","Global Medical Systems","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89286","India"
"a6P3a000003d1vIEAQ","0063a00000j2OY1AAM","lead Medical 26.3.21","Lead Medical Systems Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","3.0","95625.0","India"
"a6P3a000003d1vNEAQ","0063a00000j2OY1AAM","lead Medical 26.3.21","Lead Medical Systems Private Limited","01ta0000007kMHKAA2","Corometrics 172","2.0","243750.0","India"
"a6P3a000003cxOSEAY","0063a00000j2Oq5AAE","MAC 2000 /MAC 600","Manas Medicare Systems","01ta0000004nCCtAAM","MAC 2000","1.0","98214.28571","India"
"a6P3a000003cxOaEAI","0063a00000j2Oq5AAE","MAC 2000 /MAC 600","Manas Medicare Systems","01ta0000007pxD3AAI","MAC 600","5.0","205357.14285","India"
"a6P3a000003cx5yEAA","0063a00000j2OyYAAU","ArianMAC2000 and demo MAc600","Arian Medicals","01ta0000004nCCtAAM","MAC 2000","1.0","103125.00001","India"
"a6P3a000003cx66EAA","0063a00000j2OyYAAU","ArianMAC2000 and demo MAc600","Arian Medicals","01ta0000007pxD3AAI","MAC 600","1.0","40178.57143","India"
"a6P3a000003cx6CEAQ","0063a00000j2OyYAAU","ArianMAC2000 and demo MAc600","Arian Medicals","01ta0000007q5QHAAY","MAC 2000 Upgrade","2.0","71428.5714","India"
"a6P3a000003d60CEAQ","0063a00000j2QuEAAU","Omega MAC 2000 wirth Trolley","Omega Medsurge","01ta0000004nCCtAAM","MAC 2000","1.0","116069.64284","India"
"a6P3a000003d60KEAQ","0063a00000j2QuEAAU","Omega MAC 2000 wirth Trolley","Omega Medsurge","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000003d60MEAQ","0063a00000j2QuEAAU","Omega MAC 2000 wirth Trolley","Omega Medsurge","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.84746","India"
"a6P3a000003dX00EAE","0063a00000j2TxBAAU","Lead 29.3.21","Lead Medical Systems Private Limited","01ta0000007pxD3AAI","MAC 600","5.0","224847.7741","India"
"a6P3a000003dX07EAE","0063a00000j2TxBAAU","Lead 29.3.21","Lead Medical Systems Private Limited","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.84746","India"
"a6P3a000003dkTIEAY","0063a00000j2W23AAE","Care Station 30 with ISO Vaporizer","Medical Squad","01ta0000007jsHWAAY","CARESTATION 30","1.0","406249.99998","India"
"a6P3a000003dkTZEAY","0063a00000j2W23AAE","Care Station 30 with ISO Vaporizer","Medical Squad","01t3a000004uCCnAAM","Tec 820 ISO","1.0","89285.71429","India"
"a6P3a000003dkTgEAI","0063a00000j2W23AAE","Care Station 30 with ISO Vaporizer","Medical Squad","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.0","India"
"a6P3a000003dkruEAA","0063a00000j2ObeAAE","GMS PO4 26/3/21","Global Medical Systems","01ta0000007pxD3AAI","MAC 600","5.0","205357.14285","India"
"a6P3a000003dks0EAA","0063a00000j2ObeAAE","GMS PO4 26/3/21","Global Medical Systems","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.0","India"
"a6P3a000003dks2EAA","0063a00000j2ObeAAE","GMS PO4 26/3/21","Global Medical Systems","01t3a000004Gdo7AAC","B1x5 VSP3 Modules and Accessories","1.0","89285.71429","India"
"a6P3a000003eUsGEAU","0063a00000j2Y41AAE","SLE 2000/HUMIDIFIER HOOK","ADSOL","01t3a000004u3SoAAI","SLE 2000","1.0","581560.25","India"
"a6P3a000003eaU3EAI","0063a00000j2Y62AAE","Jeevan Avtar Hospital B105 Q2'21","Jeevan Avtar Superspeciality Hospital","01t3a000004GdoFAAS","B105P VSP3","2.0","240458.53504","India"
"a6P3a000003eaUUEAY","0063a00000j2Y62AAE","Jeevan Avtar Hospital B105 Q2'21","Jeevan Avtar Superspeciality Hospital","01t3a000004GdoFAAS","B105P VSP3","1.0","120228.37459","India"
"a6P3a000003eaUvEAI","0063a00000j2Y62AAE","Jeevan Avtar Hospital B105 Q2'21","Jeevan Avtar Superspeciality Hospital","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89286","India"
"a6P3a000003elSEEAY","0063a00000j2YH8AAM","Sri Jagannath Health Care & Research Centre LW LED PT  Q2'21","Sri Jagannath Health Care & Research Centre","01t0c000006oMutAAE","Lullaby Warmer","1.0","116071.42858","India"
"a6P3a000003elSMEAY","0063a00000j2YH8AAM","Sri Jagannath Health Care & Research Centre LW LED PT  Q2'21","Sri Jagannath Health Care & Research Centre","01t0c000008hAGLAA2","Lullaby LED PT","1.0","35714.28572","India"
"a6P3a000003eUvnEAE","0063a00000j2Yp9AAE","V100/MAC600","Synergy Meditech","01ta0000007pxD3AAI","MAC 600","2.0","83928.57144","India"
"a6P3a000003eUvtEAE","0063a00000j2Yp9AAE","V100/MAC600","Synergy Meditech","01t3a000004uClHAAU","Carescape V100_Critical Care","1.0","66964.28573","India"
"a6P3a000003eUuMEAU","0063a00000j2Yp9AAE","V100/MAC600","Synergy Meditech","01ta0000007pxD3AAI","MAC 600","2.0","83928.57144","India"
"a6P3a000003eUvVEAU","0063a00000j2Yp9AAE","V100/MAC600","Synergy Meditech","01t3a000004uClHAAU","Carescape V100_Critical Care","1.0","66964.28573","India"
"a6P3a000003eUzrEAE","0063a00000j2ccXAAQ","MAC 2000/Lullaby","Rudrani Enterprises","01ta0000004nCCtAAM","MAC 2000","1.0","103125.0","India"
"a6P3a000003eUzzEAE","0063a00000j2ccXAAQ","MAC 2000/Lullaby","Rudrani Enterprises","01t0c000008hAGLAA2","Lullaby LED PT","6.0","191250.0","India"
"a6P3a000003eUz6EAE","0063a00000j2ccXAAQ","MAC 2000/Lullaby","Rudrani Enterprises","01ta0000004nCCtAAM","MAC 2000","1.0","103125.0","India"
"a6P3a000003eUydEAE","0063a00000j2ccXAAQ","MAC 2000/Lullaby","Rudrani Enterprises","01t0c000008hAGLAA2","Lullaby LED PT","6.0","191250.0","India"
"a6P3a000003eapqEAA","0063a00000j2GbkAAE","XAVIER LABOUR RELATIONS INSTITUTE Mac600 Q1'21","Xavier Labour Relations Institute","01ta0000007pxD3AAI","MAC 600","1.0","55357.14286","India"
"a6P3a000003i85UEAQ","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t3a000004GdoCAAS","B105M VSP3","2.0","325891.9642","India"
"a6P3a000003i860EAA","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000003i864EAA","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t0c000008hAGLAA2","Lullaby LED PT","6.0","187499.99994","India"
"a6P3a000003i869EAA","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t0c000008hJgGAAU","Lullaby Warmer Prime","2.0","93749.99998","India"
"a6P3a000003i86HEAQ","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01ta0000007pxD3AAI","MAC 600","2.0","83928.57144","India"
"a6P3a000003i82uEAA","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t3a000004GdoCAAS","B105M VSP3","2.0","325891.9642","India"
"a6P3a000003i83QEAQ","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89286","India"
"a6P3a000003eWYuEAM","0063a00000j2fUfAAI","Hitech PO no 20 GE ECG MAC 2000","Hi-Tech Surgical Systems LLP","01ta0000004nCCtAAM","MAC 2000","1.0","102678.57143","India"
"a6P3a000003fqCcEAI","0063a00000j2imNAAQ","Rahmania Medical Centre Pvt Ltd B105 Q2'21","Rahmania Medical Centre Pvt Ltd","01t3a000004GdoFAAS","B105P VSP3","5.0","601145.44455","India"
"a6P3a000003fqD3EAI","0063a00000j2imNAAQ","Rahmania Medical Centre Pvt Ltd B105 Q2'21","Rahmania Medical Centre Pvt Ltd","01t3a000004GdoFAAS","B105P VSP3","2.0","240458.535","India"
"a6P3a000003fqDWEAY","0063a00000j2imNAAQ","Rahmania Medical Centre Pvt Ltd B105 Q2'21","Rahmania Medical Centre Pvt Ltd","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89285","India"
"a6P3a000003fpqrEAA","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t3a000004GdoFAAS","B105P VSP3","3.0","452417.38803","India"
"a6P3a000003fprIEAQ","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89286","India"
"a6P3a000003fprVEAQ","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01ta0000004nCCtAAM","MAC 2000","1.0","124999.10715","India"
"a6P3a000003fprdEAA","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000003fprfEAA","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","2.0","73214.28572","India"
"a6P3a000003fprkEAA","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01ta0000007jsHWAAY","CARESTATION 30","1.0","415177.67858","India"
"a6P3a000003fps1EAA","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t3a000004uCCnAAM","Tec 820 ISO","1.0","89285.71429","India"
"a6P3a000003fps8EAA","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000003fpqDEAQ","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t3a000004GdoFAAS","B105P VSP3","3.0","452417.38803","India"
"a6P3a000003fpqeEAA","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89286","India"
"a6P3a000003elLNEAY","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01ta0000004nCCtAAM","MAC 2000","1.0","124999.10715","India"
"a6P3a000003elLVEAY","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000003elFrEAI","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","2.0","73214.28572","India"
"a6P3a000003elNfEAI","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01ta0000007jsHWAAY","CARESTATION 30","1.0","415177.67858","India"
"a6P3a000003elNwEAI","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t3a000004uCCnAAM","Tec 820 ISO","1.0","89285.71429","India"
"a6P3a000003elO3EAI","0063a00000j2iQbAAI","Koshi Arogya Hospital Pvt Ltd B105 mac2000 CS30 Led pt Q2'21","Koshi Arogya Hospital Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000003fmIAEAY","0063a00000j2j3OAAQ","Ebenezer Medical Centre B105 Q2'21","Ebenezer Medical Centre","01t3a000004GdoFAAS","B105P VSP3","4.0","534352.3006","India"
"a6P3a000003fmIbEAI","0063a00000j2j3OAAQ","Ebenezer Medical Centre B105 Q2'21","Ebenezer Medical Centre","01t3a000004GdoFAAS","B105P VSP3","2.0","267175.2576","India"
"a6P3a000003fmJ2EAI","0063a00000j2j3OAAQ","Ebenezer Medical Centre B105 Q2'21","Ebenezer Medical Centre","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.89286","India"
"a6P3a000003fTfaEAE","0063a00000j2lfFAAQ","Bramhananda Narayana Hrudayalaya Hospital Cardisoft Q2'21","Bramhananda Narayana Hrudayalaya Hospital","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","290178.57143","India"
"a6P3a000003fTfoEAE","0063a00000j2lfFAAQ","Bramhananda Narayana Hrudayalaya Hospital Cardisoft Q2'21","Bramhananda Narayana Hrudayalaya Hospital","01t3a000004uidSAAQ","TRMILL","1.0","0.0","India"
"a6P3a000003i1jkEAA","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t0c000008hAGLAA2","Lullaby LED PT","6.0","187499.99994","India"
"a6P3a000003i1jpEAA","0063a00000j2csfAAA","Mantej Q2 -21 PO#1","Mantej Healthcare","01t0c000008hJgGAAU","Lullaby Warmer Prime","2.0","93749.99998","India"
